,strategy,reasoning,prompt_id,status,selection_status,latency,contenders,worker,cost,actual_verdict,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
41,agentic,"Cluster 1 is BUSY, requires manual install of Uvicorn, but it is the only cluster of the options that supports Lustre. ",34,SUCCESS,SelectionStatus.SELECTED,2.042447267100215,2,1,0.65,BUSY,1,hpc,638911.0,4734.0,7021.0,787.0,71617.0,91.0,6.0,4722.0,6234.0,0.65,0.015,0.16
42,agentic,Cluster has the exact rajaperf version requested and supports low latency MPI communication. It also has a relatively lower queue depth compared to other candidates.,2,SUCCESS,SelectionStatus.SELECTED,2.8409528208430856,12,9,0.65,BUSY,9,hpc,489201.0,1254.0,5623.0,417.0,36352.0,87.0,3.0,1251.0,5206.0,0.65,0.015,0.16
43,agentic,All selection strategies failed. AgenticSelector: Both clusters are BUSY and lack the required patsy package.,86,REJECTED,SelectionStatus.REJECTED,1.109483540058136,2,,,,,,,,,,,,,,,,,
44,agentic,Lowest queue depth and meets all requirements.,30,SUCCESS,SelectionStatus.SELECTED,2.874146197922528,8,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3588.0,0.65,0.015,0.16
45,agentic,"Cluster 46 is READY, has the requested gpcnet version, GPUs, and low-latency MPI support.",17,SUCCESS,SelectionStatus.SELECTED,2.03902261890471,7,46,0.65,BUSY,46,hpc,1002456.0,2954.0,8568.0,420.0,49140.0,117.0,7.0,2940.0,8148.0,0.65,0.015,0.16
46,agentic,"Ready cluster, Omnipath, Lustre, H100 GPUs, and user provides MVAPICH2 in Singularity. Smaller Queue Depth",97,SUCCESS,SelectionStatus.SELECTED,2.0686166691593826,35,41,0.65,BUSY,41,hpc,1271296.0,6040.0,9932.0,754.0,96512.0,128.0,8.0,6032.0,9179.0,0.65,0.015,0.16
47,agentic,"The cluster has the requested software version, sufficient hardware, and a relatively smaller queue depth compared to other options.",89,SUCCESS,SelectionStatus.SELECTED,1.6394980777986348,9,25,765196.25,BUSY,25,hpc,1071720.0,20728.0,8931.0,-19.0,-2225.0,120.0,8.0,-152.0,6342.0,0.65,0.015,0.16
48,agentic,"Both clusters are BUSY, but cluster 10 has NVIDIA GPUs which are more commonly requested.",47,SUCCESS,SelectionStatus.SELECTED,1.6444996900390834,2,10,0.65,BUSY,10,hpc,1255776.0,12200.0,9888.0,1523.0,193488.0,127.0,8.0,12184.0,8365.0,0.65,0.015,0.16
49,agentic,All selection strategies failed. AgenticSelector: Cluster is BUSY with high queue depth and requires manual protobuf installation.,23,REJECTED,SelectionStatus.REJECTED,1.865006672916934,1,,,,,,,,,,,,,,,,,
50,agentic,Lowest queue depth among the busy clusters and satisfies all requirements.,90,SUCCESS,SelectionStatus.SELECTED,2.5393445319496095,11,76,0.65,BUSY,76,hpc,1104480.0,8394.0,9204.0,1395.0,167400.0,120.0,6.0,8370.0,7807.0,0.65,0.015,0.16
51,agentic,Cluster 79 has the lowest queue depth among the BUSY clusters while satisfying the hardware request. Horovod version needs verification.,79,SUCCESS,SelectionStatus.SELECTED,1.3349601610098034,3,79,0.65,BUSY,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6843.0,0.65,0.015,0.16
52,agentic,Sufficient GPU resources available. OpenMPI supports low-latency interconnect. User will need to manage Dask installation and has the lowest amount of jobs pending in the queue.,27,SUCCESS,SelectionStatus.SELECTED,1.3791039970237762,7,80,,BUSY,80,hpc,1280000.0,1400.0,10000.0,200.0,25600.0,128.0,7.0,1400.0,9801.0,0.65,0.015,0.16
53,agentic,All selection strategies failed. AgenticSelector: Clusters reported READY but their ACTUAL status is BUSY.,26,REJECTED,SelectionStatus.REJECTED,1.641953029902652,32,,,,,,,,,,,,,,,,,
54,agentic,All selection strategies failed. AgenticSelector: The cluster is BUSY. h5py needs to be installed.,43,REJECTED,SelectionStatus.REJECTED,1.0089146960526705,2,,,,,,,,,,,,,,,,,
55,agentic,All selection strategies failed. AgenticSelector: No clusters are READY. Cluster 25 is the best of the busy clusters as it has the requested GPUs and gpcnet.,94,REJECTED,SelectionStatus.REJECTED,1.4212748550344259,4,,,,,,,,,,,,,,,,,
56,agentic,All selection strategies failed. AgenticSelector: Cluster is busy and lacks the required Cython version.,58,REJECTED,SelectionStatus.REJECTED,2.0219093339983374,1,,,,,,,,,,,,,,,,,
57,agentic,"All selection strategies failed. AgenticSelector: Cluster is busy, and petsc4py is not installed.",6,REJECTED,SelectionStatus.REJECTED,2.151943705044687,1,,,,,,,,,,,,,,,,,
58,agentic,All clusters are busy. Cluster 2 has the shortest queue.,5,SUCCESS,SelectionStatus.SELECTED,1.2231204870622605,4,2,,READY,2,hpc,251328.0,390.0,3927.0,-2378.0,-152158.0,64.0,5.0,-11890.0,3851.0,0.65,0.015,0.16
59,agentic,"All clusters are busy. Cluster 100 supports mixbench and low latency MPI, and has a relatively low queue depth.",14,SUCCESS,SelectionStatus.SELECTED,2.018527291016653,17,100,,BUSY,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5629.0,0.65,0.015,0.16
60,agentic,All selection strategies failed. AgenticSelector: Cluster is BUSY and cannot guarantee availability of 21 nodes.,16,REJECTED,SelectionStatus.REJECTED,1.0676810289733112,2,,,,,,,,,,,,,,,,,
61,agentic,Best hardware match despite BUSY status.,77,SUCCESS,SelectionStatus.SELECTED,1.6187282078899443,12,54,1.3,BUSY,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9237.0,0.65,0.015,0.16
62,agentic,"Lowest queue depth among the BUSY clusters, meets GPU and MPI requirements.",71,SUCCESS,SelectionStatus.SELECTED,1.8674397349823266,11,59,,BUSY,59,hpc,953465.0,5556.0,8291.0,926.0,106490.0,115.0,6.0,5556.0,7366.0,0.65,0.015,0.16
63,agentic,Shortest queue and has all the necessary software and hardware.,33,SUCCESS,SelectionStatus.SELECTED,2.3980187328998,17,100,0.65,BUSY,100,hpc,499467.0,570.0,5741.0,112.0,9744.0,87.0,5.0,560.0,5630.0,0.65,0.015,0.16
64,agentic,All selection strategies failed. AgenticSelector: Cluster is too busy and the cmake version is incompatible.,10,REJECTED,SelectionStatus.REJECTED,1.108388587133959,2,,,,,,,,,,,,,,,,,
65,agentic,Cluster 25 is the only one reporting a READY status.,55,SUCCESS,SelectionStatus.SELECTED,1.4928587689064443,15,25,16226.6,BUSY,25,hpc,1071720.0,20728.0,8931.0,-177.0,-21185.0,120.0,8.0,-1416.0,6343.0,0.65,0.015,0.16
66,agentic,"All selection strategies failed. AgenticSelector: Cluster 78 is BUSY due to a high queue depth, despite meeting hardware requirements. No READY cluster available.",87,REJECTED,SelectionStatus.REJECTED,1.2082160750869662,1,,,,,,,,,,,,,,,,,
67,agentic,"Best match, IOR (<= 3.1.5) and NVIDIA H100 GPUs available. Lowest queue depth of matching clusters using Flux.",73,SUCCESS,SelectionStatus.SELECTED,4.235163432080299,22,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3589.0,0.65,0.015,0.16
68,agentic,All selection strategies failed. AgenticSelector: No clusters available for evaluation.,35,REJECTED,SelectionStatus.REJECTED,1.28830498107709,1,,,,,,,,,,,,,,,,,
69,agentic,All selection strategies failed. AgenticSelector: No clusters were provided to evaluate.,46,REJECTED,SelectionStatus.REJECTED,1.0141901499591768,1,,,,,,,,,,,,,,,,,
70,agentic,"Cluster 79 offers a numpy version that meets the requirements (3.0.0), has low latency MPI support and meets GPU count requirement despite being busy.",1,SUCCESS,SelectionStatus.SELECTED,1.696211805101484,4,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6844.0,0.65,0.015,0.16
71,agentic,"Valgrind is available and the GPU requirement is satisfied. Although memory is critically low, this cluster has the lowest queue depth.",65,SUCCESS,SelectionStatus.SELECTED,2.3094641549978405,33,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3590.0,0.65,0.015,0.16
72,agentic,Lowest queue depth and meets all hardware/software requirements.,9,SUCCESS,SelectionStatus.SELECTED,4.028795150108635,9,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3591.0,0.65,0.015,0.16
73,agentic,"Cluster 67 is READY, and the hardware requirements are met. Singularity requirement is ignored because it is implied the user will install singularity and numba in the container. ",20,SUCCESS,SelectionStatus.SELECTED,1.832826643018052,15,67,23064.0,BUSY,67,cloud,11392.0,340.0,178.0,46.0,2982.0,64.0,2.0,92.0,9.0,1.5,0.08,1.49
74,agentic,"Shortest queue, meets GPU requirements, supports low-latency MPI. User needs to install pyscf.",98,SUCCESS,SelectionStatus.SELECTED,1.1675669730175287,3,2,0.65,BUSY,2,hpc,251328.0,390.0,3927.0,-2379.0,-152222.0,64.0,5.0,-11895.0,3852.0,0.65,0.015,0.16
75,agentic,"Cluster meets all requirements and is reported as READY. Although it is technically busy, the user only requested one core, so the slightly high load shouldn't be an issue.",53,SUCCESS,SelectionStatus.SELECTED,2.233107927022502,38,100,0.65,BUSY,100,hpc,499467.0,570.0,5741.0,111.0,9657.0,87.0,5.0,555.0,5631.0,0.65,0.015,0.16
76,agentic,All selection strategies failed. AgenticSelector: Does not have the requested cmake version and is too busy.,91,REJECTED,SelectionStatus.REJECTED,1.2375196360517293,2,,,,,,,,,,,,,,,,,
77,agentic,Lowest queue depth and matches hardware/software requirements.,75,SUCCESS,SelectionStatus.SELECTED,2.5947708720341325,5,66,0.65,BUSY,66,hpc,919255.0,6420.0,8135.0,-3499.0,-395387.0,113.0,6.0,-20994.0,7069.0,0.65,0.015,0.16
78,agentic,"Shortest queue, has PETSc, low latency MPI, and 8 GPUs per node.",51,SUCCESS,SelectionStatus.SELECTED,1.5223358399234712,33,54,,BUSY,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9238.0,0.65,0.015,0.16
79,agentic,Cluster has the necessary low-latency MPI support and requires only Horovod installation.,22,SUCCESS,SelectionStatus.SELECTED,1.6101547959260643,8,82,0.65,BUSY,82,hpc,497728.0,113.0,5656.0,112.0,9856.0,88.0,1.0,112.0,5544.0,0.65,0.015,0.16
80,agentic,"Cluster 2 has Flask 3.6.2 readily available in the 'data-science-1' environment, which best matches the user's request. All other clusters are BUSY and require the user to install Flask.",83,SUCCESS,SelectionStatus.SELECTED,1.5998174049891531,7,2,2.6,BUSY,2,hpc,251328.0,390.0,3927.0,-2381.0,-152350.0,64.0,5.0,-11905.0,3853.0,0.65,0.015,0.16
81,agentic,Lowest queue depth and satisfies all requirements.,13,SUCCESS,SelectionStatus.SELECTED,8.0988578570541,21,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3592.0,0.65,0.015,0.16
82,agentic,Lowest queue depth and meets all software and hardware requirements.,81,SUCCESS,SelectionStatus.SELECTED,4.767252654070035,16,74,,BUSY,74,hpc,1102800.0,7376.0,9190.0,922.0,110640.0,120.0,8.0,7376.0,8270.0,0.65,0.015,0.16
83,agentic,"Better GPU match and MPICH support, though hiphive is missing and queue is busy.",63,SUCCESS,SelectionStatus.SELECTED,1.8638506731949747,2,7,20594.600000000002,BUSY,7,hpc,1112274.0,1092.0,9117.0,4.0,488.0,122.0,6.0,24.0,8937.0,0.65,0.015,0.16
84,agentic,"Best match for software and hardware, despite being busy.",84,SUCCESS,SelectionStatus.SELECTED,1.8109271589200944,3,54,0.65,BUSY,54,hpc,1121456.0,1504.0,9424.0,186.0,22134.0,119.0,8.0,1488.0,9239.0,0.65,0.015,0.16
85,agentic,"All selection strategies failed. AgenticSelector: Both clusters are BUSY. Cluster 15 has a smaller queue depth. But CuPy 2.0.5 is not pre-installed on either cluster, so it is rejected.",24,REJECTED,SelectionStatus.REJECTED,2.023997785989195,2,,,,,,,,,,,,,,,,,
86,agentic,All clusters are busy and lack trl. Cluster 48 has the shortest queue.,15,SUCCESS,SelectionStatus.SELECTED,1.3286450819578022,5,48,0.65,BUSY,48,hpc,684881.0,1647.0,6781.0,548.0,55348.0,101.0,3.0,1644.0,6233.0,0.65,0.015,0.16
87,agentic,"The only cluster matching the requirements, although it is BUSY.",19,SUCCESS,SelectionStatus.SELECTED,1.3213349350262433,1,78,0.65,BUSY,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
